IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,brightestgames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,emolingo.games,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,yopcgames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,stateofsurvival.game,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,izzygames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,mapleidle.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,silvergames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,tastycherrygames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,kevin.games,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,slopegamesunblocked.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,funnygames.ro,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,playminigames.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,ludigames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,ufreegames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,games2jolly.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,starwarsgamesonline.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,lagged.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gamesbutler.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,cardgames.io,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,foxygames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,vipgames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,pacogames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,rockstargames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gamesnacks.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,cargames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,playfootball.games,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gxcorner.games,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,ufreegames.io,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,playretrogames.online,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,masque.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,papergames.io,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gamepix.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,games2live.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,kongregate.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,twoplayergames.org,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,bestflashgames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,addictinggames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,y8.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,numuki.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,flashpointarchive.org,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,kayin.moe,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,newgrounds.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,taongafarm.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,unstable.life,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,funplus.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,plwcse.top,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,riotgames.com,,Block,Informational,Unsanctioned: Gaming,"Unsanctioned: Riot Games, game has kernel level anti-cheat",Unsanctioned,,,,false
DomainName,bigfishgames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,monect.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,steampowered.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,steaminventoryhelper.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://chromewebstore.google.com/detail/steamdb/kdbmhfkmnlmbkgbabkdealhhbfhlmmon,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://chromewebstore.google.com/detail/alike03s-subscription-inf/jecikjbpiedagpmibmgpfgnkfpomgeok,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,aligueler.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://chromewebstore.google.com/detail/steam-profile-assistant/mjmabgdoainclinjecbkdancpamdiaih,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,steam.design,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://chromewebstore.google.com/detail/search-on-steam/abclobamlfjfbkgpkndggeainkjdhfec,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://chromewebstore.google.com/detail/steam-currency-converter/ocabaebkfcojookdnihccpcngaaigfan,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://chromewebstore.google.com/detail/steam-powered/chnfggpncfadofhgkekcppnonikpgbjm,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://chromewebstore.google.com/detail/steam-context-menu/mcglhmpnpongdigcmccjallgoinlklnj,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,cnclabs.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,itch.io,,Block,Informational,Unsanctioned: Gaming,Unsanctioned. Itch has a lot of malware on it.,Unsanctioned,,,,false
DomainName,kick.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,ea.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,ubisoft.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,raidshadowlegends.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gaming.amazon.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://www.nvidia.com/en-gb/geforce-now/,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,playhop.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,games.co.uk,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,aarp.org,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,cartoonnetworkhq.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,arkadium.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,agame.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,pogo.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,boardgaming-online.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,fortnite.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,steamcommunity.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,valvesoftware.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,steamstatic.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,sporcle.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,twitch.tv,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,nintendo.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,playstation.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://www.xbox.com/en-GB/xbox-game-pass,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://github.com/cheat-engine/cheat-engine,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,leagueoflegends.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,dota2.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,bethesda.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,blizzard.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,mmo-champion.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,battle.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,habbo.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,habbox.game,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,warthunder.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,enlisted.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gaijin.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,callofduty.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,activision.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,warframe.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,digitalextremes.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,teamfortress.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,splitgate.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,playclassic.games,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,wordswithfriends.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,zynga.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,zyngawithfriends.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,kynto.us,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,imvu.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,engineowning.su,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,paradoxplaza.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,paradoxinteractive.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,cheatengine.org,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,instant-gaming.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,polygon.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,wearesecretmode.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gamespot.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,plitch.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,overwolf.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,wemod.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,videogamemods.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,moddb.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,nexusmods.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,pcgamingwiki.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,retrostic.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,vimm.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,romsgames.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,emulatorgames.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,coolrom.com.au,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,emugames.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,retromania.gg,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,oldgamesdownload.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gametechwiki.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,downloadzfree.site,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,r-roms.github.io,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gamivo.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,cjs-cdkeys.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,mmoga.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,allkeyshop.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gg.deals,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,g2a.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,kinguin.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,driffle.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,eneba.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,instant-gaming.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,dotesports.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,progameguides.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,battleye.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,easy.ac,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,nprotect.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,evenbalance.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,faceit.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,gamesindustry.biz,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,dualshockers.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,unknowncheats.me,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,steamdb.info,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,instant-gaming.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,neopets.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,strongholdkingdoms.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,emuparadise.me,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,evony.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,idcgames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,neteasegames.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,espritgames.ru,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,allsacred.ru,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,pcgamingwiki.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,runelite.net,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,myabandonware.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
DomainName,oceanofgamesu.com,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false
Url,https://github.com/runelite/runelite,,Block,Informational,Unsanctioned: Gaming,Unsanctioned,Unsanctioned,,,,false

